"Nayax janiw jilanikti, jumansti?","Yo no tengo hermanos, ¿y tú?",
Nayax kimsa jilanitwa,Yo tengo 3 hermanos,
Tatamax qawqha kullakanisa?,¿Tu papá cuantas hermanas tiene?,
Tatajax pusi kullakaniwa,Mi papá tiene 4 hermanas,
Jupax khitisa?,¿Quién es él?,
Jupax yuqajawa,Él es mi hijo,
Yuqamax qawqha maranisa?,¿Tu hijo cuantos años tiene?,
Yuqajax tunka payani maraniwa,Mi hijo tiene 12 años,
Akax khitinkisa?,¿Esto de quién es?,
Ukax tatajankiwa,Eso es de mi papá,
Jumax kawkitatasa?,¿Tú de dónde eres?,
"Nayax Viachatatwa, jumansti?","Yo soy de Viacha, ¿y tú?",
Nayax Altu patatatwa,Yo soy de El Alto,
Jumax kuna luriritasa?,¿Tú a que te dedicas?,
"Nayax arxatiritwa, jumansti kullaka?","Yo soy abogada, ¿y tú hermana?",
Nayax yatichiritwa,Yo soy profesora,
Urumax kuna phaxsinkisa kullaka?,¿Tu cumpleaños en que mes es hermana?,
Urujax anata phaxsinkiwa,Mi cumpleaños es en febrero,
Kunas ustam?,¿Qué te duele?,
Kayuw usutu,Me duele el pie,
Kunarsats ustam?,¿Desde cuándo te duele?,
Wasur arumata,Desde ayer en la noche,
Sintit ustam?,¿Te duele mucho?,
"Jisa, sintiw usutu","Sí, me duele mucho",
Kawkhachaqapunis ustam?,¿Dónde siempre te duele?,
Kupi kayu muqu usutu,Me duele el tobillo derecho,
Kunats ustam?,¿Por qué te duele?,
Kay q'iwsustwa,Me torcí el pie,
Akax apillati?,¿Esto es oca?,
"Janiwa, ukax kayawa","No, eso es caya",
Kuna achs munta?,¿Qué fruta quieres?,
Nayax palta muntha,Yo quiero palta,
Kuna manq ́s munta?,¿Qué comida quieres?,
Nayax p’isqi muntha,Yo quiero pesque,
Kunampis phayaña?,¿Con qué se cocina?,
"Juphampi, jayumpi, wayk ́ampi, kisumpi","Con quinua, sal, ají y queso",
Qawqha uywanitasa?,¿Cuántos animales tienes?,
Nayax pä anunitwa,Yo tengo 2 perros,
Jumansti kullaka?,¿Y tú hermana?,
Janiw utjkituti kullaka,"No tengo, hermana",
Akax kunasa?,¿Qué es esto?,
Akax larama pankawa,Esto es un libro azul,
Kuna phaxsisa?,¿Qué mes es?,
Taypi sata phaxsiwa,Es el mes de octubre,
Jichhurux kuna urusa?,¿Hoy qué día es?,
Jichhurux ñanqha uruwa,Hoy es viernes,
Wasurux kuna urunsa?,¿Ayer qué día era?,
Wasurux illap urunwa,Ayer era jueves,
Kuna pachasa?,¿Qué hora es?,
Suxta alwat pä tunka phisqani k’atanakaw saraqxi,Son las 6:25 de la mañana,
Qharurkam kullaka,Hasta mañana hermana,
Qharurkamay kullaka,Hasta mañana hermana,
Kamis kunjamasktas kullaka?,"Hola, ¿cómo estás hermana?",
Walikistwa kullaka. Jumasti kunjamastasa?,Estoy bien hermana ¿y tú cómo estás?,
"Ukhamaraki, walikisktwa. Kullaka phuqhat sutimax kunasa?",También estoy bien. ¿Hermana cuál es tu nombre completo?,
Nayan phuqhat sutijax Dana Anahi Iturralde Choque satawa,Mi nombre completo es Dana Anahi Iturralde Choque,
Jumasti kullaka?,¿Y de ti hermana?,
Nayan phuqhat sutijax María Dionisia Choque Ajata satawa,Mi nombre completo es María Dionisia Choque Ajata,
Jumax jilanitati?,¿Tú tienes hermanos?,
"Jisa pä jilanitwa, ukat pä kullakanitwa","Si, tengo 2 hermanos y 2 hermanas",
Jilir jilamax kuna sutinisa?,¿Tu hermano mayor qué se llama?,
Jilir jilajax Macario satawa,Mi hermano mayor se llama Macario,
Jumasti kullaka?,¿Y tú hermana?,
Nayax janiw jilanikti. Jilir jilamax qawqha maranisa?,Yo no tengo hermanos. ¿Tu hermano mayor cuántos años tiene?,
Jilir jilajax suxta tunka payani maraniwa. Juman tatamax qawqha maranisa?,Mi hermano mayor tiene 62 años ¿Y tu papá cuántos años tiene?,
Tatajax phisqa tunka kimsani maraniwa,Mi papá tiene 53 años,
Khaya utax tatamanki?,¿Aquella casa es de tu papá?,
Jisa tatajankiwa,"Sí, es de mi papá",
Jupax khitisa?,¿Él quién es?,
Jupax yatichirijawa,Él es mi profesor,
Kuna sutinisa?,¿Qué se llama?,
Jupax Román Pairumani satawa,Él se llama Román Pairumani,
Akax kunasa?,¿Esto qué es?,
Ukax pankanakajawa,Esos son mis libros,
Qhawqha pankanakanitasa?,¿Cuántos libros tienes?,
Kimsa tunka pusini pankanitwa?,Tengo 34 libros,
Kullaka kuna maranktansa?,¿Hermana que año estamos?,
Pä waranka pä tunka mayani maranktanwa?,Estamos en el año 2021,
Kuna phaxintansa? Jichhurux kuna urusa?,¿En qué mes estamos? ¿Qué día es hoy?,
"Taypi sata phaxsinktanwa, jichhurux ñanqha uruwa",Estamos en octubre y hoy es viernes,
Kuna pachasa?,¿Qué hora es?,
Kimsa jayp'ut kimsa tunka katanakaw saraqxi,Son las 3:30 de la tarde,
Kullaka María uywanitati?,¿Hermana María tienes animales?,
Jisa mä anunithwa,"Sí, tengo un perro",
Kuna saminisa?,¿Qué color es?,
Anitujax ch'iyarawa,Mi perrito es negro,
Jumax kuna luriritasa?,¿A qué te dedicas?,
Nayax phayiritwa. Qharurux saxta phayä?,Yo soy cocinera. Mañana cocinaré sajta,
Saxtax kunjamas phayaña?,¿Cómo se cocina la sajta?,
"Wallpa aycha wallxtayaña, siwullampi, arwijampi, ch’uñumpi, ch’uqimpi, taqi ukaw qhathiyaña","Hay que hacer hervir el pollo, cebolla, arveja, chuño, papa, todo hay que hacer cocer",
Waliki kullaka,Está bien hermana,
Kullaka kunats llakitata? Kunas ustam?,¿Hermana de qué tienes pena? ¿Qué te duele?,
"Amparaja p'akjastha, walpiniwa ususkitu","Mi mano me he roto, y me está doliendo mucho",
Kullaka qulliriwkar saram,Hermana anda al médico,
"Jisa kullaka, sarä?","Si hermana, iré",
Sarxamay Kullaka,Anda pues hermana,
Aski urkïpan kullaka,Buen día hermana,
Aski urukipanaya jilata,Buen día hermano,
¿Kullaka kunas puqhat sutimaxa?,¿Cuál es tu nombre completo hermana?,
"Nayan sutijax Sulma Mery Mamani Veliz satatwa, Jumansti jilata?",Mi nombre es Sulma Mery Mamani Veliz ¿y de vos hermano?,
Nayan sutijax Ever Milan Garcia ukhama satatwa kullaka,Mi nombre es Ever Milan García hermana,
Kullaka Sulma qawqha maranitasa?,¿Hermana Sulma cuántos años tienes?,
Nayax pä tunka llätunkani maritwa. ¿Jumasti jilata Ever?,Yo tengo 29 años ¿y tú hermano Ever?,
Nayax pusi tunka maranitwa kullaka Sulma,Yo tengo 40 años hermana Sulma,
Kullaka Sulma kawkitarakïta?,Hermana Sulma ¿de dónde eres?,
"Nayax Salinas Markatatwa, jumasti Jilata?",Yo soy de Salinas ¿tú de dónde eres?,
Nayax Llika Markatatwa kullaka Sulma,Yo soy de Llica hermana Sulma,
Kullaka kunans irnaqta?,¿Hermana en qué trabajas?,
Nayax irnaqtwa juyra yapuchirita,Yo trabajo de agricultor,
Tatamampi mamamampix jakaskiti kullaka Sulma?,Tu papá y tu mamá viven hermana Sulma?,
"Jisa mamajampi tatajampix jakaskiwa, jumansti?","Sí, mi mamá y mi papá viven ¿y de ti?",
"Nayan tatajax janiw utjkituti, mamajakiw utjitu","No tengo papá, sólo tengo mi mamá",
Kullaka Sulma walikisktati?,¿Hermana Sulma estás bien?,
"Janiwa jilata Ever, nayarux p’iqiw anch usutu. Jumasti walikisktati?",Hermano Ever a mí me duele mucho mi cabeza. ¿Y tú estás bien?,
"Janirakiw kullaka, purakaw usutu, kuns umantiristha","No también hermana, me duele mi estomago ¿qué puedo tomar?",
"Jilata payqu uma umantam junt’pacha, ukax walichatamwa",Hermano toma mate de paico caliente y eso te hará bien,
Pay suma kullaka,Gracias hermana,
Jichhurux kuns luräta kullaka?,¿Qué harás hoy hermana?,
"Nayax jupha satiriw sarä, jumasti jilata?",Yo iré a sembrar quinua ¿y tú hermano?,
Nayax Ch ́uqi satiriw sarä,Yo iré a sembrar papa,
Sulma kuna uywanakanitasa?,¿Sulma que animales tienes?,
"Nayax qarwanakani, iwijanakanitwa, jumansti?",Yo tengo llamas y ovejas ¿y tú?,
Nayanxa jani kunas utjkituti. Qarwamaxa kuna saminakanisa?,Yo no tengo nada. ¿De qué color son tus llamas?,
"Ch’iyaranaka, allqanaka, janq’unaka, uqinaka uka saminakaniwa","Negros, mezclados, blancos, plomos esos colores tienen",
"Waliki kullaka, nayarux janq’u samini qarwanakaw wali aski, inach mayita waxt ́itasma.","Muy bien hermana, a mí me gustan las llamas blancas, a ver si uno me puedes regalar.",
"Mayita waxt'irismawa, mä mara awatisma uka pacha","Te puedo regalar uno, si pasteas un año",
Jisa awatiristhwa kullaka,"Sí, puedo pastear hermana",
Kullaka kuna manq’anaksa phayaña yatta?,¿Hermana que comidas sabes cocinar?,
"Nayax p'isqi, phisara, jupha allpi, ch’uñu phuti ukanaka yattha, jumasti?","Yo sopa de quinua, graneado de quinua, lawa, chuño graneado eso se ¿y tú?",
"Nayax fricase khuchi aychata, ukhamaraki wallpa aychata phayaña yattha","Yo fricase de chancho, de pollo se cocinar",
Jichhurux kuna urusa kullaka?,¿Hoy que día es hermana?,
Jichhurux phaxsi uruwa jilata,Hoy es lunes hermano,
Kuna phaxsisa jilata?,¿Qué mes es hermano?,
Taypi sata phaxsiwa kullaka,Es septiembre hermana,
Kuna pachasa kullaka?,¿Qué hora es hermana?,
Kimsa qalqu alwa pachawa,Son las 08:00 de la mañana,
Wasurux kawkirus sarta kullaka?,¿Ayer donde has ido hermana?,
Nayax uywarü sartha,He ido donde los animales,
"Jumasti, qharurux kawkiruraki saräta?","¿Y tú, mañana donde vas ir?",
Aka Illapa urux nayax Uru Uru markaruw anatiri sarä,El jueves yo iré a Oruro a jugar,
Kunarsas kutt’anita?,¿Cuándo vas volver aquí?,
Inti uruw kutt’anï kullaka,Voy a volver el domingo hermana,
Uka jichhu utax jumankiti?,¿Esa casa con paja es de vos?,
"Jisa, uka utax naynakiwa","Sí, esa es mi casa",
Juman utamaxa kawkinkisa,¿De vos tu casa dónde está?,
"Nayan utajax qullunkiwa, qalanakampi luratawa, mujunasti jichhutawa","Mi casa está en el cerro, es con piedras y el techo de paja",
Waliki jilata,Muy bien hermano,
Khayan mä jaqiw saraski khitiraki? Tatamacha?,Alla está yendo una persona quién es? ¿O es tu papá?,
"Jisa jupawa, tatajawa uywa ansuriw sarkaspacha niy pachaxiwa","Si, él es mi papá, debe estar yendo a sacar los animales ya es hora",
Waliki kullaka,Muy bien hermana,
Jikisiñkam jilata Ever,Hasta pronto hermano Ever,
Jikisiñkamay kullaka Sulma,Hasta luego hermana Sulma,
Aski urukïpan kullaka,Buenos días hermana,
Aski urukïpanay jilata,Buenos días hermano,
Kamisaki kullaka?,¿Cómo esta hermana?,
"Waliki jilata, Juman sutimax kunasa?",Bien hermano ¿cuál es tu nombre?,
Nayan sutijax Rogeliowa. Jumansti?,Mi nombre es Rogelio ¿Y el tuyo?,
Nayan situjax Ceciliawa,Mi nombre es Cecilia,
Nayax Ayaviritatwa. Jumax kawki markatatasa?,Yo soy de Ayaviri. ¿Tú de dónde eres?,
Nayax La Paz markatatwa,Yo soy de la Paz,
Qawqha maranitasa?,¿Cuántos años tienes?,
Nayax kimsa tunka phisqani maranithwa,Yo tengo 35 años,
Ukax kunasa?,¿Qué es eso?,
Ukax khunuwa,Eso es nevada,
Wali sumawa. ¿Jumax kuna luriritasa?,Es muy bonito. ¿A qué te dedicas?,
"Nayax arquitectutwa, jumasti?",Yo soy arquitecta ¿y tú?,
Nayax yatiqiritwa. Qhawqha jilatanitasa? Yo soy estudiante. ¿Cuántos hermanos tienes?,,
Nayax pä jilanitwa,Yo tengo 2 hermanos,
Kullakasti?,¿Y hermanas?,
Janiw kullakanikti,No tengo hermanas,
Walikipuniw kullaka,Muy bien hermana,
Uka lluch’un chanipax qawqhasa?,¿Cuál es el precio de ese chulo?,
Pä tunkawa,Es 20,
Uka ch’iyara chumpan chanipax qawqhasa?,¿Cuál es el precio de esa chompa negra?,
"Patakawa, kunas ustam?","100, ¿qué te duele?",
P’iq’iw anchapuni usutu,Me duele mucho la cabeza,
Jumax qawqha uywanitasa?,¿Cuántos animales tienes?,
"Nayax mä phisimpi, mä anumpiw utjitu",Yo tengo un gato y un perro,
Kuna saminis phisimaxa?,¿Qué color es tú gato?,
Phisijax janq’u saminiwa,Mi gato es de color blanco,
Anumansti?,¿Y tú perro?,
Anujax ch’iyara saminiwa,Mi perro es de color negro,
Kuna phaxsisa?,¿Qué mes estamos?,
Lapaqa phaxiwa,Es el mes de noviembre,
Jichhurux kuna urusa?,¿Qué día es hoy?,
Jichhurux phaxsi uruwa,Hoy es lunes,
Kuns wasurux lurta?,¿Qué hiciste ayer?,
Wasurux ikiskayathwa,Ayer yo estaba durmiendo,
Kuns qharurux luräta?,¿Qué harás mañana?,
Qharurux nayaw irnaqäwa,Mañana yo voy a trabajar,
Jayp’urusti?,¿Y en la tarde?,
Nayax samaräwa,Yo voy a descansar,
Nayax manq’iw jawillsma,Te invito a comer,
Jisa sarañani,"Si, vamos",
Jumax kuna manq's munta?,¿Qué comida quieres,te gusta?
Nayax ispi muntha,Yo quiero ispi,
Nayax ukapachparaki,Yo también,
Kullaka kuna pachasa?,¿Qué hora es hermana?,
Tunka k’atanakampix paqallqu jayp’u pachaniwa,Menos 10 para las 07:00 de la tarde,
Jikisiñkam kullaka,Hasta luego hermana,
Jikisiñkamay jilata,Hasta luego hermano,
Aski urukïpan jilata,Buenos días hermano,
Aski urukïpanay kullaka,Buenos dias hermana,
Kamisaki jilata?,¿Cómo está hermano?,
Waliki kullaka,Bien hermana,
Juman sutimax kunasa jilata?,¿Cuál es tu nombre hermano?,
Nayan sutijax Eusebiowa,Mi nombre es Eusebio,
Jumansti kullaka?,¿Y tú hermana?,
Nayan sutijax Yessicawa,Mi nombre es Yessica,
Akax kunasa?,¿Qué es esto?,
Ukax aychaw kullaka,Eso es carne hermana,
Qawqha maranitasa jilata Eusebio?,¿Cuántos años tienes hermano Eusebio?,
Nayax pä tunka llätunkani maranitwa,Yo tengo 29 años,
"Jumasti kullaka Yessica, qawqha maranitasa?","¿y tu hermana Yessica, cuántos años tienes?",
Nayax kimsa tunka maranitwa jilata,Yo tengo 30 años hermano,
Qawqha jilatanitasa?,¿Cuántos hermanos tienes?,
Nayax phisqa jilanitwa,Yo tengo 5 hermanos,
Jumasti kullaka?,¿Y tú hermana?,
Nayax pusi jilanitwa,yo tengo 4 hermanos,
Tatamax qhawqa jilanisa?,¿Tu papá cuántos hermanos tiene?,
Tatajax kimsa jilaniwa,Mi papá tiene 3 hermanos,
Qawqha phisinitasa jilata?,¿Cuántos gatos tienes hermano?,
"Janiw phisinikti, jumasti kullaka qawqha phisinitasa?","No tengo gatos. ¿Y tú hermana, cuántos gatos tienes?",
Nayax pä phisinitwa,Yo tengo 2 gatos,
Jumax kuna luriritasa jilata?,¿Tú qué haces hermano?,
"Nayax jakhuritwa kullaka, jumasti kullaka kuna luriritasa?","Yo soy contador hermana ¿y tú hermana, qué haces?",
Nayax aljiritwa jilata,Yo soy vendedora hermano,
Jilata kayuw usutu,Hermano el pie me duele,
Kunjamas ustam?,¿Cómo te duele?,
Juk’akiw usutu,Poquito me duele,
Kunats ustam?,¿Por qué te duele?,
Anuw kay achuqitu,El perro me ha mordido el pie,
Qullasitaw kullaka,Te vas a curar hermana,
Jichhax kuna manq ́s munta?,"¿Ahora, qué comida quieres?",
"Nayax saxta muntha, jumasti jilata?","Yo quiero sajta, ¿y tú hermano?",
Nayax p’isqi muntha,Yo quiero pesque,
Kullaka kawkinkis uywanakamaxa?,¿Hermana dónde están tus animales?,
Uywanakajax utajankiwa,Mis animales están en mi casa,
Kuna saminis phisimaxa?,¿De qué color es tu gato?,
Phisijax janq ́umpi ch ́iyarampiwa,Mi gato es de color blanco y negro,
Jilata kuna phaxsinktansa?,¿Hermano en qué mes estamos?,
Taypi sata phaxsinktanwa,Estamos en el mes de octubre,
Kullaka urumax kuna phaxsinkisa?,¿Hermana en qué mes es tu cumpleaños?,
Urujax llumpaqa phaxsinkiwa,Mi cumpleaños es en el mes de agosto,
Jilata jichhurux kuna urusa?,¿Hermano qué día es hoy?,
Jichhurux ñanqha uruwa,Hoy es viernes,
Kullaka wasurux kuna urunsa?,¿Hermana ayer qué día era?,
Wasurux illap urunwa,Ayer era jueves,
Jilata qharurux kuna urunisa?,¿Hermano mañana qué día será?,
Qharurux samaña uruniwa,Mañana será sábado,
Jilata kuna pachasa?,¿Hermano qué hora es?,
Suxta alwat tunka paqallquni k’atanakaw saraqxi,Son las 06:17 de la mañana,
Aljiri sarä,Iré a vender,
Jikisiñkamay kullaka,Hasta luego hermana,
Aski urukïpan kullaka,Buenos días hermana,
Aski urukïpanay kullaka,Buenos días hermana,
Kamisaki kullaka,¿Cómo esta hermana?,
"Waliki, jumasti",Bien ¿y tú?,
"Janiw walikti, purakajaw usutu kullaka","No estoy bien, me duele mi estómago hermana",
Kunata?,¿Por qué?,
Janiw yatkti,No sé,
Juman sutimax kunasa?,¿Cuál es tu nombre?,
"Nayan Sutijax Roxana, jumansti?","Mi nombre es Roxana, ¿y el tuyo?",
Nayan sutijax Lourdes,Mi nombre es Lourdes,
Jumax kuna luriritasa?,¿Qué ocupación tienes?,
"Nayax p'ullqu aljiritwa, jumasti?","Soy vendedora de zapatos, ¿y tú?",
Nayax topografutwa,Yo soy topografo,
Tatamax kuna luririsa?,¿Cuál es su ocupación de tu papá?,
"Tatajax ingenierowa, jumansti?","Mi papa es ingeniero, ¿y de vos?",
Nayan tatajax yatichiriwa,Mi papá es profesor,
Tataman sutipax kunasa?,¿Cómo se llama tu papá?,
"Tatajan sutipax Clemente satawa, jumansti?",Mi papá se llama Clemente ¿y de ti?,
Tatajan sutipax Eloy satawa,De mi papá su nombre es Eloy,
Mamaman sutipasti?,¿Y tú mama cómo se llama?,
Mamajan sutipax Juanawa,De mi mamá su nombre es Juana,
Mamamax kawki markatasa?,¿Tu mamá de que pueblo es?,
Mamajax Sucre markatawa,Mi mama es de Sucre,
Jumax kawkitatasa?,¿Tú de dónde eres?,
"Nayax altu patatatwa, jumasti?","Soy de El Alto, ¿y tú?",
Nayax altu patatarakitwa,Yo también soy de El Alto,
Jumax qawqha maranitasa?,¿Cuántos años tienes?,
"Nayax kimsa tunka kimsani maranitwa, jumasti?","Yo tengo 33 años, ¿y tú?",
Nayax kimsa tunka pusini maranitwa,Yo tengo 34 años,
"Waliki, Jumax jilanitati?","Bien, ¿tienes hermanos?",
"Nayax mä sullkir jilatanitwa, jumasti?","Yo tengo un hermano menor, ¿y tú?",
"Janiw jilanikti, nayax mä sullkir kullakanitwa, nayax kimsa mara jiliritwa","No tengo hermanos, yo sólo tengo una hermana menor, yo soy 3 años mayor",
"Waliki, jumax qawqha wawanitasa?",¿Cuántos hijos tienes?,
"Janiw nayax wawanikti, jumasti?",No tengo hijos ¿y tú?,
"Nayax janiw wawanikti, nayax mä anunitwa, jumasti","Yo no tengo hijos, yo tengo un perro, ¿y tú?",
Nayax kimsa anunitwa,Yo tengo 3 perros,
"Waliki, Anunakamax urquti, qachunakachä?","Bien, ¿tus perros son machos o hembras?",
"Mä qachumpi, pä urqumpiwa, jumansti?","Una hembra y 2 machos, ¿y de vos?",
Anujax qachuwa,Mi perro es hembra,
"Waliki, nayramax kuna saminisa?","Bien, ¿de qué color son tus ojos?",
"Nayrajax ch’iyar ch’umphiwa, jumansti?","Mis ojos son Café oscuro, ¿y de vos?",
Nayrajax ch’umphi saminiwa,Mis ojos son de color café,
Urumax kuna phaxsinkisa?,¿En qué mes es tu cumpleaños?,
"Urujax lapaqa phaxsinkiwa, jumansti?","Mi cumpleaños es en el mes de noviembre, ¿y de vos?",
Urujax qasiwi phaxsinkiwa,Mi cumpleaños es en el mes de abril,
Kuna urus yuriwimaxa?,¿Qué día naciste?,
"Illap uru, jumasti?","Jueves, ¿y tú?",
Janiw yatkti,No sé,
"Kullaka, kuna phaxsisa jalluxa puriñ qallti?","¿Hermana, en que mes empieza la lluvia?",
Lapaqa phaxina qallti,La lluvia empieza en noviembre,
Jichhurux kuna urusa?,¿Qué día es hoy?,
Jicchhurux ñanqha uruwa,Hoy es viernes,
Jumax kuna manqa's munta?,¿Qué comida quieres?,
Nayax Pique macho muntha,Yo quiero pique macho,
Pique machux kunjamas phayaña?,¿Cómo se cocina el pique macho?,
"Aychampi, salchichampix qhathiyañawa, ch'uqix thixiñawa, jumanpullampi, tomatimpi morronampix khuchhjañawa","Hay que hacer cocer la carne con salchiha, la papa hay que freir, la cebolla, tomate y morrón se corta",
"Waliki, mamamax kuna manq's muniri?","Bien, ¿a tu mamá qué comida le gusta?",
Mamajax challwa muniri,A mi mamá le gusta el pescado,
"Waliki kullaka, anchhitax jayp’uxiwa qharuruw aruskipañani","Bien hermana, ahora ya es tarde, mañana hablamos",
"Jisa, qhipuruw aruskipañani. Jikisiñkam kullaka Lourdes","Si, otro día hablamos. Hasta luego hermana Lourdes",
Jikisiñkamay kullaka Roxana,Hasta luego hermana Roxana,
Aski urukïpan kullaka,Buen día hermana,
Aski urukïpanay kullaka,Buen día hermana,
Kamisaki kullaka?,¿Cómo estás hermana?,
"Waliki, jumasti?","Bien, ¿y vos?",
Nayax ukhamaraki kullaka,Yo también bien hermana,
Sutimax kunasa?,¿Cuál es tu nombre?,
"Nayan sutijax Soniawa, jumansti?","Mi nombre es Sonia, ¿y de vos?",
Nayan sutijax Giovanawa,Mi nombre es Giovana,
Qawqha maranitasa kullaka?,¿Cuántos años tienes hermana?,
"Nayax kimsa tunka suxtani maranitwa, jumasti qawqha maranitasa?","Yo tengo 36 años, ¿y tú cuántos años tienes?",
Nayax pä tunka paqallpuni maranitwa,Yo tengo 27 años,
Jumax Kawkitatasa?,¿De dónde eres?,
"Viacha markatatwa, jumasti kullaka?","Soy de Viacha, ¿y vos hermana?",
"Nayax chukiwu markatatwa, kullaka wilamasinitati?","Yo soy de La Paz, ¿hermana tienes familia?",
"Jisa wilamasinakanitwa, tataja, mamaja, pusi kullakaja, mä jilajampi, jumasti wilamasinitati kullaka?","Si tengo familia, mi papá, mi mamá, mis 4 hermanas y un hermano, ¿y vos tienes familia hermana?",
"Jisa nayax tatanitwa, mä jilanitwa, kimsa kullakanitwa","Si, tengo mi papá, un hermano y 3 hermanas",
Jumax kuna luriritasa kullaka?,¿Y vos hermana a qué te dedicas?,
"Nayax laka qulliritwa, jumasti?","Yo soy dentista, ¿y tú?",
Nayax phayiritwa,Yo soy cocinera,
Kullaka jichhax kawkirus saräta?,"¿Hermana, ahora a dónde vas a ir?",
Nayax qullañ utaruw sarä,Yo iré al hospital,
Kunas ustam kullaka?,¿Qué te duele hermana?,
Nayrajaw usutu,Me duele mi ojo,
Kunats ustam?,¿Por qué te duele?,
Ch’uspiw mich’intitu,El ch ́uspi me picó,
Sintit ustam?,¿Te duele mucho?,
"Mawk’akiw usutu kullaka, jumasti kawkirus saräta?","Un poco me duele hermana, ¿y vos a dónde vas?",
Nayax uywanakajaru uñjiriw sarä,Yo iré a ver a mis animales,
Kuna uywanakanitasa?,¿Qué animales tienes?,
"Utjituwa pusi wakanaka, tunka iwijanaka, pä tunka wank’unaka, jumasti uywanitati kullata?","Tengo 4 vacas, 10 ovejas, 20 conejos, ¿Y vos tienes animales hermana?",
"Jisa, nayax mä anu, ukhamaraki mä phisinitwa","Sí, tengo un perro y un gato",
Kuna saminis phisimaxa?,¿De qué color es tu gato?,
Phisijax churimpi janq’umpiwa kullaka,Mi gato es naranja y blanco hermana,
"Waliki kullaka, jichhurux kuna urusa?","Bien hermana, ¿qué día es hoy?",
Jichhurux inti uruwa,Hoy día es domingo,
Kuna phasinsa yuritata?,¿En qué mes naciste?,
"Qasiwi phaxsina, kullaka kuna pachasa?","En el mes de abril, ¿hermana qué hora es?",
Tunka k’atanakampix tunka mayani alwa pachaniwa,Menos 10 para las 11:00 de la mañana,
"Manq’iri sarañani kullaka, ukat saräta qullaññ utaru","Vamos a comer hermana, después vas al hospital",
Kuna manq ́s munta?,¿Qué comida quieres?,
"Nayax saxta muntha, tuntampi, ch ́uqimpi wallpa aychampi jan wayk ́ampi, jumasti?","Yo quiero sajta con tunta, con papa, con pollo y sin ají, ¿y tú?",
"Nayax t ́imphu muntha jacha waka aychampi, juk'a arrusampi, jan ch ́uqimpi","Yo quiero timphu con carne grande, poco arroz y sin papa",
Sarañani kullaka,Iremos hermana,
Jisa sarañani,"Sí, iremos",
Aski jayp’ukïpan kullaka,Buenas tardes hermana,
Aski jayp’ukïpanay kullaka,Buenas tardes hermana,
Kunjamasktasa kullaka?,¿Cómo esta hermana?,
"Waliki kullaka, jumasti?","Bien hermana, ¿y tú?",
Nayax walikiraki. Juman sutimax kunasa?,Yo bien también. ¿Cuál es tu nombre?,
"Nayan sutijax Rutiwa, jumansti?",Mi nombre de mi es Ruth. ¿Y de ti?,
Nayan sutijax Abigail satawa,Mi nombre de mi es Abigail,
Kawki markatatasa kullaka?,¿De qué ciudad eres?,
"Nayax La Paz markatathwa, jumasti?","Yo soy de la ciudad de La Paz, ¿y tú?",
Nayax La Paz markatarakitwa,Yo también soy de La Paz,
Qawqha maranitasa?,¿Cuántos años tienes?,
"Nayax pä tunka kimsaqallquni maranitwa, jumasti kullaka?","Yo tengo 28 años, ¿Y tú hermana?",
Nayax pä tunka phisqani maranitwa. Jumax kuna luriritasa?,Yo tengo 25 años. ¿Tú a qué te dedicas?,
"Nayax qullirïyawa, jumasti?","Yo voy a ser médico, ¿y tú?",
Nayax yatiqiritwa,Yo soy estudiante,
"Qawqha jilat, kullakanitasa?","¿Cuántos hermanos, hermanas tienes?",
"Nayax pä jilata, pä kullakanitwa, jumasti kullaka?","Yo tengo 2hermanos y 2 hermanas, ¿y tú hermana?",
"Nayax mä jilata, pä kullakanitwa. Tatamax khitisa?",Yo tengo un hermano y 2 hermanas. ¿Tú papá quién es?,
Nayan tatajax Felixuwa,Mi papá es Felix,
Tatamax kuna luririsa?,¿Tú papá a qué se dedica?,
Tatajax qulliriwa,Mi papá es médico,
Kunas ustam kullaka?,¿Qué te duele hermana?,
Kupi charaw usutu,Mi pierna derecha me duele,
Kunarsats ustam?,¿Desde cuándo te duele?,
Waruruta,Desde antes de ayer,
Waliti ustam kullaka?,¿Te duele mucho hermana?,
"Jisa, waliw usutu","Sí, me duele mucho",
Kunats ustam?,¿Por qué te duele?,
K’uthaqasthwa,Me he golpeado,
Qulliriwkar sarañamawa kullaka,Tienes que ir donde el médico,
"Jisa, nayax saräwa kullaka","Si, yo iré hermana",
Jumax qawqha uywanitasa?,¿Tú cuántos animales tienes?,
"Pä anunitwa, jupanakan sutipax Beylimpi Blancampiwa, jumasti?","Tengo dos perros, de ellos sus nombres son Beyli y Blanca, ¿y tú?",
"Nayax mä anuni, pä phisini, mä wallpanitwa","Yo tengo un perro, dos gatos, una gallina",
Phisimax kuna saminisa?,¿Qué color es tu gato?,
Janq’umpi ch’umphimpiwa,Es blanco y café,
Kuna urus anatiri sarañani?,¿Qué día iremos a jugar?,
Samaña uruw sarañani,El día sábado iremos,
Waliki kullaka,Bien hermana,
Kunas utji manq’añataki?,¿Qué tienes para comer?,
Manq’añatakix utjiwa chayrumpi saxtampi kullaka,Para comer tengo chairo y sajta hermana,
"Nayax chayru muntha, jumasti kullaka?","Yo quiero chairo, ¿y tú hermana?",
Nayax saxta muntha,Yo quiero sajta,
Kuna phaxsinsa yuritata?,¿En qué mes has nacido?,
Qasiwi phaxsina,En el mes de abril,
Jichhurux kuna urusa?,¿Hoy qué día es?,
